osm_id,highway,lanes,maxspeed,name,oneway,WKT
"3122","residential","nan","nan","Lord Cochrane","nan","LINESTRING (-77.0447491 -11.9356214, -77.0441486 -11.9357845)"
"3123","residential","nan","30","1 de Mayo","nan","LINESTRING (-77.0420313 -11.9358736, -77.042181 -11.9363189)"
"3124","residential","nan","nan","Jose de Sucre","nan","LINESTRING (-77.0420313 -11.9358736, -77.0412334 -11.9360942)"
"3125","primary","2","60","Avenida 22 de Agosto","nan","LINESTRING (-77.0524575 -11.9522022, -77.0520182 -11.9523514)"
"3126","secondary","2","40","Avenida 22 de Agosto","yes","LINESTRING (-77.0628243 -11.9453544, -77.0632633 -11.9452624)"
"3127","tertiary","nan","nan","Republica de Israel","yes","LINESTRING (-77.0651422 -11.9306416, -77.0655039 -11.9311675)"
"3128","residential","nan","nan","Republica del Perú","nan","LINESTRING (-77.0508609 -11.9485171, -77.050842 -11.9495023)"
"3129","residential","nan","nan","Cuba","nan","LINESTRING (-77.0508609 -11.9485171, -77.0501225 -11.9485005)"
"313","secondary","2","45","Avenida San Martin","yes","LINESTRING (-77.0403399 -11.9047613, -77.0393188 -11.9041001)"
"3130","residential","nan","nan","Casanave","nan","LINESTRING (-77.0473094 -11.9396266, -77.0474734 -11.9401289)"
"3131","secondary","2","45","Avenida Guillermo de la Fuente","yes","LINESTRING (-77.0560393 -11.9459795, -77.0545801 -11.9466623)"
"3132","residential","nan","nan","Reyes","nan","LINESTRING (-77.0610026 -11.9365563, -77.0619106 -11.93814)"
"3133","residential","2","nan","Jose de la Torre Ugarte","nan","LINESTRING (-77.0610026 -11.9365563, -77.0614135 -11.9363358)"
"3134","residential","nan","nan","Perez de Tudela","nan","LINESTRING (-77.0652525 -11.9424444, -77.06477 -11.9423513)"
"3135","residential","nan","nan","Hurtado de Mendoza","nan","LINESTRING (-77.0652525 -11.9424444, -77.0648152 -11.9445886)"
"3136","residential","nan","30","Virgen del Carmen","nan","LINESTRING (-77.0449128 -11.9380662, -77.0439312 -11.9383093)"
"3137","residential","nan","nan","Libertad","nan","LINESTRING (-77.0449128 -11.9380662, -77.0450559 -11.9385095)"
"3138","residential","nan","nan","Ciro Alegria","nan","LINESTRING (-77.0472653 -11.9377961, -77.046866 -11.9380434)"
"3139","residential","2","nan","Jose de la Torre Ugarte","nan","LINESTRING (-77.0614135 -11.9363358, -77.0618565 -11.9361037)"
"314","residential","nan","nan","Calle Pimentel","nan","LINESTRING (-77.0403399 -11.9047613, -77.0391853 -11.9058592)"
"3140","living_street","nan","nan","Eduardo Correa","nan","LINESTRING (-77.0614135 -11.9363358, -77.0609506 -11.9355335)"
"3141","residential","nan","nan","Beatita de Humay","nan","LINESTRING (-77.0447936 -11.9428491, -77.0449002 -11.9439328)"
"3142","residential","nan","nan","Manuel Candamo","nan","LINESTRING (-77.0447936 -11.9428491, -77.0453205 -11.9428094)"
"3143","residential","nan","nan","Pasaje 22","nan","LINESTRING (-77.0567 -11.9467195, -77.0563714 -11.9463514)"
"3144","residential","nan","30","Marical Agustin Gamarra","nan","LINESTRING (-77.0567 -11.9467195, -77.0563442 -11.94701)"
"3145","secondary","2","40","Avenida Universitaria","yes","LINESTRING (-77.0576669 -11.9369032, -77.058294 -11.9380101)"
"3146","secondary","nan","40","Avenida Túpac Amaru","yes","LINESTRING (-77.0484078 -11.9365013, -77.0481208 -11.9361093)"
"3147","residential","nan","nan","Calle M","nan","LINESTRING (-77.0680062 -11.9331264, -77.067021 -11.9328353)"
"3148","residential","nan","nan","Calle 2","nan","LINESTRING (-77.0680062 -11.9331264, -77.0678439 -11.9339742)"
"3149","residential","nan","nan","Hurtado de Mendoza","nan","LINESTRING (-77.0656917 -11.9401645, -77.0654723 -11.9413657)"
"315","residential","nan","nan","Calle Santo Tomas","nan","LINESTRING (-77.0448353 -11.9023445, -77.0444991 -11.9027139)"
"3150","residential","nan","nan","Eduardo Correa","nan","LINESTRING (-77.0656917 -11.9401645, -77.0661783 -11.9403569)"
"3151","residential","nan","nan","6 de Agosto","nan","LINESTRING (-77.0400752 -11.9378746, -77.0402316 -11.9383282)"
"3152","residential","nan","nan","Ignacio Prado","nan","LINESTRING (-77.0400752 -11.9378746, -77.0408616 -11.9376653)"
"3153","residential","nan","nan","Bartolomé Herrera","nan","LINESTRING (-77.0518149 -11.9404535, -77.0522128 -11.9410065)"
"3154","residential","nan","nan","nan","nan","LINESTRING (-77.0518149 -11.9404535, -77.0514428 -11.9415354)"
"3155","residential","nan","nan","Jirón José María Quionga","nan","LINESTRING (-77.0590222 -11.9424666, -77.0586448 -11.9427485)"
"3156","residential","nan","nan","Manuel Candamo","nan","LINESTRING (-77.0442718 -11.9428853, -77.0447936 -11.9428491)"
"3157","residential","nan","nan","Melchorita","nan","LINESTRING (-77.0442718 -11.9428853, -77.0449002 -11.9439328)"
"3158","residential","nan","nan","Guillermo Miller","nan","LINESTRING (-77.0543184 -11.944376, -77.054853 -11.9439681)"
"3159","residential","nan","nan","6 de Agosto","nan","LINESTRING (-77.0396243 -11.9365369, -77.0397726 -11.9369733)"
"316","residential","nan","nan","Avenida Mariano Condorcanqui","nan","LINESTRING (-77.0430138 -11.8994993, -77.0431642 -11.8996528)"
"3160","residential","nan","nan","Jose de Sucre","nan","LINESTRING (-77.0396243 -11.9365369, -77.0388402 -11.936753)"
"3161","residential","nan","nan","Manuel Aranguri","nan","LINESTRING (-77.0626695 -11.948006, -77.0625334 -11.9485587)"
"3162","residential","nan","nan","nan","nan","LINESTRING (-77.0523785 -11.9437529, -77.0526617 -11.9444388)"
"3163","residential","nan","nan","Jirón Mariano Necochea","nan","LINESTRING (-77.0523785 -11.9437529, -77.0518968 -11.9438724)"
"3164","residential","nan","nan","Los Olivos","nan","LINESTRING (-77.0487021 -11.9444733, -77.0498042 -11.9447285)"
"3165","residential","nan","nan","Los Cipreses","nan","LINESTRING (-77.0487021 -11.9444733, -77.0487543 -11.9440479)"
"3166","tertiary","nan","40","['Avenida Gerardo Unger', 'Avenida 22 de Agosto']","yes","LINESTRING (-77.0655622 -11.9475854, -77.0654998 -11.9453948)"
"3167","residential","nan","30","Cesar Vallejo","nan","LINESTRING (-77.0478459 -11.9357046, -77.0474545 -11.9359676)"
"3168","secondary","nan","40","Avenida Túpac Amaru","yes","LINESTRING (-77.0478459 -11.9357046, -77.0467079 -11.9340377)"
"3169","residential","nan","nan","Lima","nan","LINESTRING (-77.0463515 -11.9452835, -77.0464541 -11.945577)"
"317","secondary","2","45","Avenida San Martin","yes","LINESTRING (-77.0384323 -11.9035235, -77.0380266 -11.9032597)"
"3170","tertiary","2","40","Avenida Victor Andres Belaunde","yes","LINESTRING (-77.0428932 -11.9410244, -77.0436895 -11.9408221)"
"3171","residential","nan","30","Proceres","nan","LINESTRING (-77.0503961 -11.9474883, -77.0508871 -11.9474855)"
"3172","residential","nan","nan","Avenida Guillermo","nan","LINESTRING (-77.0590341 -11.943897, -77.0578369 -11.9450076)"
"3173","residential","nan","nan","Marcos Domgo","nan","LINESTRING (-77.0590341 -11.943897, -77.0586894 -11.9435358)"
"3174","tertiary","2","40","Avenida Victor Andres Belaunde Oeste","yes","LINESTRING (-77.056844 -11.9346549, -77.0564313 -11.9348759)"
"3175","secondary","2","40","Avenida Universitaria","yes","LINESTRING (-77.056844 -11.9346549, -77.0573567 -11.9363144)"
"3176","residential","nan","nan","Los Fundadores","nan","LINESTRING (-77.0468322 -11.941577, -77.0462904 -11.941623)"
"3177","residential","nan","nan","Jose Echenique","nan","LINESTRING (-77.0468322 -11.941577, -77.046935 -11.9426465)"
"3178","residential","nan","nan","Las Gardenias","nan","LINESTRING (-77.0489219 -11.939459, -77.0491794 -11.9405167)"
"3179","secondary","nan","40","Avenida Túpac Amaru","yes","LINESTRING (-77.0501785 -11.9404547, -77.0499571 -11.9389975)"
"318","residential","nan","nan","Calle Cajamarca","nan","LINESTRING (-77.0384323 -11.9035235, -77.0375807 -11.9048295)"
"3180","residential","nan","nan","Bernardo Monteagudo","nan","LINESTRING (-77.060833 -11.9341916, -77.0604731 -11.9343811)"
"3181","residential","nan","nan","Jirón Mariano Necochea","nan","LINESTRING (-77.0578552 -11.9400953, -77.057402 -11.940338)"
"3182","residential","nan","30","Prolongación Hipolito Unanue","nan","LINESTRING (-77.0578552 -11.9400953, -77.0574412 -11.9393968)"
"3183","residential","nan","nan","Calle 8","nan","LINESTRING (-77.067021 -11.9328353, -77.0678439 -11.9339742)"
"3184","tertiary","2","40","Avenida Victor Andres Belaunde","yes","LINESTRING (-77.0446905 -11.9405678, -77.0456582 -11.940322)"
"3185","residential","nan","30","8 de Enero","nan","LINESTRING (-77.0446905 -11.9405678, -77.044727 -11.9406866)"
"3186","residential","nan","nan","Pasaje José Olaya","nan","LINESTRING (-77.0504521 -11.9410913, -77.0509633 -11.9410914)"
"3187","secondary","2","40","Avenida Túpac Amaru","yes","LINESTRING (-77.0504521 -11.9410913, -77.0504926 -11.9421984)"
"3188","residential","nan","nan","Los Cipreses","nan","LINESTRING (-77.0484691 -11.9430544, -77.0483767 -11.9425319)"
"3189","residential","nan","30","Gregorio Medina","nan","LINESTRING (-77.056686 -11.9452069, -77.0567697 -11.9452983)"
"319","residential","nan","nan","nan","nan","LINESTRING (-77.0498375 -11.9008891, -77.0496646 -11.9009835)"
"3190","secondary","2","45","Avenida Guillermo de la Fuente","yes","LINESTRING (-77.056686 -11.9452069, -77.0570323 -11.9448804)"
"3191","residential","nan","nan","Calle 33","nan","LINESTRING (-77.0648268 -11.9289862, -77.065922 -11.9289795)"
"3192","residential","nan","nan","7 de Junio","nan","LINESTRING (-77.0416874 -11.937441, -77.0418395 -11.9378925)"
"3193","residential","nan","nan","Ignacio Prado","nan","LINESTRING (-77.0416874 -11.937441, -77.0424883 -11.9372271)"
"3194","secondary","2","40","Avenida Universitaria","yes","LINESTRING (-77.0567373 -11.9361684, -77.05655 -11.9357998)"
"3195","residential","nan","nan","Calle las américas","nan","LINESTRING (-77.0567373 -11.9361684, -77.0559344 -11.936584)"
"3196","residential","nan","nan","Ignacio Prado","nan","LINESTRING (-77.0434834 -11.9369368, -77.0444501 -11.9366907)"
"3197","residential","nan","30","8 de Enero","nan","LINESTRING (-77.0434834 -11.9369368, -77.043633 -11.9374119)"
"3198","residential","nan","nan","Gabriel Bejar","nan","LINESTRING (-77.0612207 -11.9460739, -77.0613354 -11.9465524)"
"3199","tertiary","nan","40","['Avenida Universitaria', 'Avenida 22 de Agosto']","yes","LINESTRING (-77.0612207 -11.9460739, -77.0606348 -11.9478186)"
"32","primary_link","nan","nan","nan","yes","LINESTRING (-77.0559181 -11.9339562, -77.056102 -11.9340373)"
"320","residential","nan","nan","nan","nan","LINESTRING (-77.0498375 -11.9008891, -77.0488357 -11.8991253)"
"3200","residential","nan","nan","Marcos Domgo","nan","LINESTRING (-77.0604759 -11.9445381, -77.0599703 -11.944482)"
"3201","secondary","2","40","Avenida Universitaria","yes","LINESTRING (-77.0604759 -11.9445381, -77.0602573 -11.943009)"
"3202","residential","nan","nan","Manuel Aranguri","nan","LINESTRING (-77.0629788 -11.946138, -77.0627808 -11.9472636)"
"3203","residential","nan","nan","nan","nan","LINESTRING (-77.0629788 -11.946138, -77.0613354 -11.9465524)"
"3204","residential","nan","nan","Calle Descripción Haití","nan","LINESTRING (-77.0513226 -11.9510482, -77.0509036 -11.9513549)"
"3205","residential","nan","nan","Republica del Perú","nan","LINESTRING (-77.0513226 -11.9510482, -77.0520182 -11.9523514)"
"3206","residential","nan","nan","Imperio","nan","LINESTRING (-77.0526261 -11.9430441, -77.0529066 -11.9434805)"
"3207","residential","nan","30","Suarez","nan","LINESTRING (-77.0526261 -11.9430441, -77.0519623 -11.9433883)"
"3208","secondary","2","40","Avenida Universitaria","yes","LINESTRING (-77.0573567 -11.9363144, -77.0574369 -11.9364668)"
"3209","residential","nan","nan","Gabriel Bejar","nan","LINESTRING (-77.0613354 -11.9465524, -77.0613715 -11.9470367)"
"321","secondary","2","nan","Avenida Mariano Condorcanqui","yes","LINESTRING (-77.0434009 -11.8971468, -77.0433429 -11.8967462)"
"3210","primary","2","60","Avenida Universitaria","yes","LINESTRING (-77.0564713 -11.9353958, -77.0562396 -11.9349803)"
"3211","residential","nan","nan","Los Manzanos","nan","LINESTRING (-77.0486999 -11.9416119, -77.0491664 -11.9415821)"
"3212","residential","nan","nan","nan","nan","LINESTRING (-77.0486999 -11.9416119, -77.0489814 -11.9434592)"
"3213","secondary","2","45","Avenida Gerardo Unger","nan","LINESTRING (-77.0667664 -11.942304, -77.0667306 -11.9425623)"
"3214","secondary","2","45","Avenida Guillermo de la Fuente","yes","LINESTRING (-77.0667664 -11.942304, -77.0662605 -11.9421518)"
"3215","residential","nan","nan","Huascar","nan","LINESTRING (-77.0482939 -11.945798, -77.0476925 -11.9456411)"
"3216","residential","nan","nan","Huaraz","nan","LINESTRING (-77.0482939 -11.945798, -77.0483007 -11.945341)"
"3217","residential","nan","nan","Jose Santos Figueroa","nan","LINESTRING (-77.0650977 -11.9499083, -77.0646105 -11.9497958)"
"3218","tertiary","nan","nan","Metropolitana","yes","LINESTRING (-77.0650977 -11.9499083, -77.0652548 -11.9491517)"
"3219","residential","nan","nan","Jose de Sucre","nan","LINESTRING (-77.0444656 -11.9352028, -77.0430369 -11.9355965)"
"322","residential","nan","nan","nan","nan","LINESTRING (-77.0434009 -11.8971468, -77.0420383 -11.8978745)"
"3220","residential","nan","nan","Casanave","nan","LINESTRING (-77.0444656 -11.9352028, -77.0441467 -11.9346546)"
"3221","residential","nan","nan","Anselmo Andia","nan","LINESTRING (-77.0651609 -11.9470244, -77.0650642 -11.9474898)"
"3222","residential","nan","nan","D. Aliaga","nan","LINESTRING (-77.0651609 -11.9470244, -77.0638929 -11.9467773)"
"3223","residential","nan","nan","Las Palmeras","nan","LINESTRING (-77.0489814 -11.9434592, -77.0485999 -11.9435276)"
"3224","residential","nan","nan","Las Américas","nan","LINESTRING (-77.0535046 -11.9385211, -77.0530945 -11.9388112)"
"3225","tertiary","nan","40","Avenida Lopez Albujar","no","LINESTRING (-77.0461401 -11.9332879, -77.0457947 -11.9335293)"
"3226","secondary","nan","40","Avenida Túpac Amaru","yes","LINESTRING (-77.0461401 -11.9332879, -77.045527 -11.9325797)"
"3227","residential","nan","nan","Andres Alca","nan","LINESTRING (-77.0643654 -11.939415, -77.0642711 -11.9398916)"
"3228","residential","nan","nan","Lorenzo Valderrama","nan","LINESTRING (-77.0643654 -11.939415, -77.0663481 -11.9399618)"
"3229","residential","nan","nan","San Martin","nan","LINESTRING (-77.049143 -11.946402, -77.049842 -11.9465853)"
"323","residential","nan","nan","Calle La Unión","nan","LINESTRING (-77.0399131 -11.8982789, -77.0404269 -11.8976624)"
"3230","residential","nan","nan","nan","nan","LINESTRING (-77.049143 -11.946402, -77.0492512 -11.9460144)"
"3231","residential","nan","nan","Juan Castro","nan","LINESTRING (-77.0636009 -11.9481793, -77.0631195 -11.9480869)"
"3232","residential","nan","30","nan","nan","LINESTRING (-77.0514914 -11.9434229, -77.0515291 -11.9438956)"
"3233","residential","nan","nan","Fernando Lopez Aldana","nan","LINESTRING (-77.0650035 -11.9503772, -77.0643732 -11.950259)"
"3234","tertiary","nan","nan","Metropolitana","yes","LINESTRING (-77.0650035 -11.9503772, -77.0650977 -11.9499083)"
"3235","residential","nan","nan","nan","nan","LINESTRING (-77.0614667 -11.9451881, -77.0609422 -11.9452398)"
"3236","residential","nan","nan","nan","nan","LINESTRING (-77.0593715 -11.9442479, -77.0590199 -11.9445883)"
"3237","residential","nan","nan","Marcos Domgo","nan","LINESTRING (-77.0593715 -11.9442479, -77.0590341 -11.943897)"
"3238","living_street","2","nan","Antonio Raimondi","nan","LINESTRING (-77.0589056 -11.936234, -77.058833 -11.9362815)"
"3239","living_street","nan","nan","nan","nan","LINESTRING (-77.0589056 -11.936234, -77.0591293 -11.9364457)"
"324","secondary","2","45","Avenida San Martin","yes","LINESTRING (-77.0394032 -11.903972, -77.0404341 -11.9046419)"
"3240","residential","nan","nan","Avenida 28 de Julio","nan","LINESTRING (-77.0419155 -11.9407692, -77.0417628 -11.9403086)"
"3241","residential","nan","nan","Cahuide","nan","LINESTRING (-77.0419155 -11.9407692, -77.0411193 -11.9409767)"
"3242","residential","nan","nan","Juan Barboza","nan","LINESTRING (-77.061639 -11.948396, -77.0611859 -11.9483377)"
"3243","tertiary","nan","nan","Monteagudo","nan","LINESTRING (-77.066636 -11.9320826, -77.0659534 -11.931875)"
"3244","tertiary","2","40","Avenida Prolongación Los Angeles","nan","LINESTRING (-77.0558777 -11.9425969, -77.0553111 -11.9430267)"
"3245","residential","nan","nan","Jose Bogui","nan","LINESTRING (-77.0652864 -11.9464209, -77.0639853 -11.946377)"
"3246","residential","nan","nan","Anselmo Andia","nan","LINESTRING (-77.0652864 -11.9464209, -77.0651609 -11.9470244)"
"3247","residential","nan","nan","R. Orellano","nan","LINESTRING (-77.0621952 -11.9411193, -77.0619763 -11.9405819)"
"3248","residential","nan","nan","Las Orquideas","nan","LINESTRING (-77.0482327 -11.9405755, -77.0487029 -11.9405463)"
"3249","residential","nan","nan","Los Cipreses","nan","LINESTRING (-77.0482327 -11.9405755, -77.0477406 -11.9394441)"
"325","residential","nan","nan","Avenida Trujillo","nan","LINESTRING (-77.0394032 -11.903972, -77.0398376 -11.9033144)"
"3250","residential","nan","nan","Las Américas","nan","LINESTRING (-77.0538993 -11.9382419, -77.0535046 -11.9385211)"
"3251","tertiary","2","40","Avenida Victor Andres Belaunde","yes","LINESTRING (-77.0412734 -11.941436, -77.0420688 -11.9412339)"
"3252","residential","nan","30","Jose de la Mar","nan","LINESTRING (-77.0530518 -11.9441416, -77.0526617 -11.9444388)"
"3253","residential","nan","nan","nan","nan","LINESTRING (-77.0621925 -11.9450009, -77.0614667 -11.9451881)"
"3254","residential","nan","nan","Las Palmeras","nan","LINESTRING (-77.0503731 -11.9432401, -77.0499032 -11.9433118)"
"3255","secondary","nan","40","Avenida Túpac Amaru","yes","LINESTRING (-77.0503731 -11.9432401, -77.0502021 -11.941522)"
"3256","residential","nan","40","Bosque de Huayllay","nan","LINESTRING (-77.0517585 -11.9465446, -77.0518898 -11.9462744)"
"3257","residential","nan","nan","Calle 17","nan","LINESTRING (-77.0517585 -11.9465446, -77.0513128 -11.9463096)"
"3258","residential","nan","nan","Jose Echenique","nan","LINESTRING (-77.047148 -11.9450389, -77.0469733 -11.9454493)"
"3259","residential","nan","nan","Avenida Los Incas","nan","LINESTRING (-77.047148 -11.9450389, -77.0466144 -11.9448881)"
"326","residential","nan","nan","nan","nan","LINESTRING (-77.0443527 -11.8993733, -77.0444554 -11.8994873)"
"3260","residential","nan","nan","Los Lirios","nan","LINESTRING (-77.0499571 -11.9389975, -77.0493976 -11.939247)"
"3261","secondary","nan","40","Avenida Túpac Amaru","yes","LINESTRING (-77.0499571 -11.9389975, -77.0489711 -11.9372754)"
"3262","residential","nan","nan","Mariscal Miller","nan","LINESTRING (-77.0522128 -11.9410065, -77.0514428 -11.9415354)"
"3263","residential","nan","nan","Bartolomé Herrera","nan","LINESTRING (-77.0522128 -11.9410065, -77.0524903 -11.9413754)"
"3264","secondary","2","40","Avenida Carabayllo","yes","LINESTRING (-77.0554576 -11.9492095, -77.0559549 -11.9506257)"
"3265","residential","nan","nan","Juan Barboza","nan","LINESTRING (-77.0620926 -11.9484565, -77.061639 -11.948396)"
"3266","residential","nan","nan","Calle 2","nan","LINESTRING (-77.0678439 -11.9339742, -77.0677677 -11.9344832)"
"3267","residential","nan","nan","Brescia","nan","LINESTRING (-77.0473638 -11.9463539, -77.0473266 -11.9464292)"
"3268","residential","nan","nan","San Pedro","nan","LINESTRING (-77.0473638 -11.9463539, -77.0483554 -11.9466533)"
"3269","tertiary","nan","40","Avenida Universitaria","yes","LINESTRING (-77.0606348 -11.9478186, -77.0605639 -11.9483821)"
"327","residential","nan","nan","Calle San Roberto","nan","LINESTRING (-77.0441327 -11.9035284, -77.0430633 -11.9040849)"
"3270","residential","nan","nan","Los Cipreses","nan","LINESTRING (-77.0485627 -11.9449593, -77.0487021 -11.9444733)"
"3271","residential","nan","nan","Calle Los Nogales","nan","LINESTRING (-77.0485627 -11.9449593, -77.0501752 -11.9453381)"
"3272","residential","nan","nan","Perez de Tudela","nan","LINESTRING (-77.066201 -11.9426273, -77.0657286 -11.9425362)"
"3273","residential","nan","nan","Cismeros","nan","LINESTRING (-77.066201 -11.9426273, -77.0662605 -11.9421518)"
"3274","tertiary","nan","40","Avenida Jose Pardo","no","LINESTRING (-77.0441467 -11.9346546, -77.0428942 -11.9351679)"
"3275","residential","nan","nan","Mariano Angulo","nan","LINESTRING (-77.0636851 -11.9477036, -77.0637907 -11.9472453)"
"3276","residential","nan","nan","Baquijano y Carrillo","nan","LINESTRING (-77.0636851 -11.9477036, -77.0632152 -11.9476157)"
"3277","residential","nan","nan","Los Gladiolos","nan","LINESTRING (-77.0520546 -11.9463028, -77.0521033 -11.9458103)"
"3278","residential","nan","nan","nan","nan","LINESTRING (-77.0672788 -11.9314384, -77.0673915 -11.9309402)"
"3279","residential","nan","nan","Calle R","nan","LINESTRING (-77.0672788 -11.9314384, -77.0655782 -11.9303868)"
"328","residential","nan","nan","nan","nan","LINESTRING (-77.0447851 -11.8998533, -77.0449117 -11.8999938)"
"3280","residential","nan","nan","nan","nan","LINESTRING (-77.0638166 -11.9371091, -77.0642344 -11.9369652)"
"3281","residential","nan","nan","Calle 19","nan","LINESTRING (-77.0638166 -11.9371091, -77.0631951 -11.9359736)"
"3282","residential","nan","30","Jose de la Torre Ugarte","nan","LINESTRING (-77.0570247 -11.9386941, -77.0566652 -11.938901)"
"3283","residential","nan","nan","Anselmo Andia","nan","LINESTRING (-77.0661783 -11.9403569, -77.0663481 -11.9399618)"
"3284","residential","nan","nan","Calle I","nan","LINESTRING (-77.0662719 -11.934511, -77.0660764 -11.9342681)"
"3285","residential","nan","nan","nan","nan","LINESTRING (-77.0662719 -11.934511, -77.0661933 -11.9348154)"
"3286","residential","nan","nan","Calle I","nan","LINESTRING (-77.0673079 -11.9349428, -77.0667272 -11.9348011)"
"3287","residential","nan","nan","Los Fundadores","nan","LINESTRING (-77.045754 -11.9416788, -77.0452279 -11.9417199)"
"3288","residential","nan","nan","Miguel Iglesias","nan","LINESTRING (-77.045754 -11.9416788, -77.0458591 -11.9427513)"
"3289","residential","nan","nan","Gabriel Bejar","nan","LINESTRING (-77.0611859 -11.9483377, -77.0610674 -11.9491951)"
"329","residential","nan","nan","nan","nan","LINESTRING (-77.0447851 -11.8998533, -77.0441103 -11.9002219)"
"3290","living_street","nan","nan","Calle 20","nan","LINESTRING (-77.0627276 -11.9362202, -77.063335 -11.9373404)"
"3291","residential","nan","nan","Daniel Alcides Carrion","nan","LINESTRING (-77.0654723 -11.9413657, -77.0659222 -11.9414524)"
"3292","secondary","2","40","Avenida Universitaria","yes","LINESTRING (-77.0592103 -11.9395757, -77.0595056 -11.9400605)"
"3293","residential","nan","nan","Jose Quiñones","nan","LINESTRING (-77.0592103 -11.9395757, -77.0597209 -11.9392837)"
"3294","living_street","nan","nan","nan","nan","LINESTRING (-77.058307 -11.9358682, -77.0586218 -11.9363946)"
"3295","living_street","nan","nan","Pasaje 44","nan","LINESTRING (-77.058307 -11.9358682, -77.0573567 -11.9363144)"
"3296","residential","nan","nan","Julio Cesar Tello","nan","LINESTRING (-77.0450562 -11.9409703, -77.0444933 -11.9410977)"
"3297","residential","nan","nan","SeÑor de los Milagros","nan","LINESTRING (-77.0450562 -11.9409703, -77.0452044 -11.9415147)"
"3298","secondary","2","40","Avenida Túpac Amaru","yes","LINESTRING (-77.0499424 -11.9473227, -77.0499298 -11.9473705)"
"3299","living_street","nan","nan","Calle 20","nan","LINESTRING (-77.063335 -11.9373404, -77.0635733 -11.93778)"
"33","primary","nan","60","Avenida Universitaria","yes","LINESTRING (-77.0559181 -11.9339562, -77.0559678 -11.9340428)"
"330","residential","nan","nan","Garcia","nan","LINESTRING (-77.0430398 -11.8977647, -77.0428529 -11.8983817)"
"3300","residential","nan","nan","nan","nan","LINESTRING (-77.063335 -11.9373404, -77.0638166 -11.9371091)"
"3301","residential","nan","30","Jose de la Mar","nan","LINESTRING (-77.0565601 -11.9414686, -77.0563628 -11.9416189)"
"3302","residential","nan","nan","Gonzales Prada","nan","LINESTRING (-77.0407122 -11.9372141, -77.039925 -11.9374275)"
"3303","residential","nan","nan","Avenida 28 de Julio","nan","LINESTRING (-77.0407122 -11.9372141, -77.0405672 -11.9367765)"
"3304","residential","nan","nan","Casanave","nan","LINESTRING (-77.0462389 -11.9371809, -77.0466307 -11.9376197)"
"3305","residential","nan","30","Blasco Núñez de Vela","nan","LINESTRING (-77.0462389 -11.9371809, -77.0447509 -11.937594)"
"3306","residential","nan","nan","Gabriel Bejar","nan","LINESTRING (-77.0612292 -11.947893, -77.0611859 -11.9483377)"
"3307","residential","nan","nan","Esteban Briceño","nan","LINESTRING (-77.0612292 -11.947893, -77.0606348 -11.9478186)"
"3308","residential","nan","nan","Los Manzanos","nan","LINESTRING (-77.0496536 -11.9415508, -77.0502021 -11.941522)"
"3309","residential","nan","nan","Los Cedros","nan","LINESTRING (-77.0496536 -11.9415508, -77.0499032 -11.9433118)"
"331","residential","nan","nan","Calle Miguel Grau","nan","LINESTRING (-77.0430398 -11.8977647, -77.0424035 -11.8981019)"
"3310","residential","nan","nan","Pedro Paulet","nan","LINESTRING (-77.0467079 -11.9340377, -77.046321 -11.9342992)"
"3311","secondary","nan","40","Avenida Túpac Amaru","yes","LINESTRING (-77.0467079 -11.9340377, -77.0461401 -11.9332879)"
"3312","residential","nan","nan","Francisco de Paula Quiroz","nan","LINESTRING (-77.0615085 -11.939654, -77.0629038 -11.9388683)"
"3313","residential","nan","nan","San Martin","nan","LINESTRING (-77.0517886 -11.9449769, -77.0510793 -11.9448084)"
"3314","residential","nan","40","Republica del Perú","nan","LINESTRING (-77.0517886 -11.9449769, -77.0517032 -11.9454312)"
"3315","residential","nan","nan","7 de Junio","nan","LINESTRING (-77.0427336 -11.9405423, -77.0428932 -11.9410244)"
"3316","residential","nan","nan","Cahuide","nan","LINESTRING (-77.0427336 -11.9405423, -77.0419155 -11.9407692)"
"3317","residential","nan","30","nan","nan","LINESTRING (-77.0515291 -11.9438956, -77.051512 -11.944457)"
"3318","residential","nan","nan","12 de Octubre","nan","LINESTRING (-77.0403345 -11.9411811, -77.0404865 -11.9416359)"
"3319","residential","nan","nan","Cahuide","nan","LINESTRING (-77.0403345 -11.9411811, -77.0395534 -11.9413847)"
"332","residential","nan","nan","Las Tasas","nan","LINESTRING (-77.0453697 -11.9020008, -77.0452714 -11.9020957)"
"3320","residential","nan","nan","San Martin de Porres","nan","LINESTRING (-77.0464004 -11.9427016, -77.0464829 -11.9437707)"
"3321","residential","nan","nan","Manuel Candamo","nan","LINESTRING (-77.0464004 -11.9427016, -77.046935 -11.9426465)"
"3322","tertiary","2","40","Avenida Prolongación Los Angeles","nan","LINESTRING (-77.0543982 -11.943719, -77.0535026 -11.9443984)"
"3323","residential","nan","nan","Calle 147","nan","LINESTRING (-77.0543982 -11.943719, -77.0540819 -11.9433567)"
"3324","residential","nan","nan","nan","nan","LINESTRING (-77.0517032 -11.9454312, -77.0509778 -11.9452634)"
"3325","residential","nan","40","Republica del Perú","nan","LINESTRING (-77.0517032 -11.9454312, -77.0515388 -11.9459091)"
"3326","secondary","nan","40","Avenida Túpac Amaru","yes","LINESTRING (-77.0503038 -11.9448442, -77.0503731 -11.9432401)"
"3327","residential","nan","nan","Las Orquideas","nan","LINESTRING (-77.0496624 -11.9404866, -77.0501785 -11.9404547)"
